Avg_players;Gain;Peak_Players;Date;Game_Name
6915.17;-2956.7;12211;2016-07-01;DARK SOULS III
9871.87;-18512.03;18641;2016-06-01;DARK SOULS III
28383.9;-45882.75;78374;2016-05-01;DARK SOULS III
74266.65;;129831;2016-04-01;DARK SOULS III
9982.46;-1062.04;17674;2021-09-01;Crusader Kings III
11044.5;366.55;17327;2021-08-01;Crusader Kings III
10677.95;-216.9;17073;2021-07-01;Crusader Kings III
10894.85;254.38;17480;2021-06-01;Crusader Kings III
10640.47;-784.22;18614;2021-05-01;Crusader Kings III
11424.68;-2401.03;19749;2021-04-01;Crusader Kings III
13825.72;3605.45;36116;2021-03-01;Crusader Kings III
10220.27;-2431.69;16415;2021-02-01;Crusader Kings III
12651.96;-63.15;22816;2021-01-01;Crusader Kings III
12715.1;-510.27;21394;2020-12-01;Crusader Kings III
13225.38;-7556.82;24860;2020-11-01;Crusader Kings III
20782.2;-27530.31;46009;2020-10-01;Crusader Kings III
48312.51;;98474;2020-09-01;Crusader Kings III
5678.29;-1135.5;16544;2021-09-01;Conqueror's Blade
6813.79;342.61;18921;2021-08-01;Conqueror's Blade
6471.17;1487.73;18608;2021-07-01;Conqueror's Blade
4983.44;-636.12;14719;2021-06-01;Conqueror's Blade
5619.56;-294.1;14860;2021-05-01;Conqueror's Blade
5913.67;1652.5;15842;2021-04-01;Conqueror's Blade
4261.17;444.8;14819;2021-03-01;Conqueror's Blade
3816.37;-132.3;10592;2021-02-01;Conqueror's Blade
3948.67;543.2;10704;2021-01-01;Conqueror's Blade
3405.47;-345.73;10365;2020-12-01;Conqueror's Blade
3751.21;-10.32;10341;2020-11-01;Conqueror's Blade
3761.53;506.86;10364;2020-10-01;Conqueror's Blade
3254.66;-656.28;9606;2020-09-01;Conqueror's Blade
3910.94;652.93;10336;2020-08-01;Conqueror's Blade
3258.01;-24.63;9234;2020-07-01;Conqueror's Blade
3282.64;-1099.78;8704;2020-06-01;Conqueror's Blade
4382.42;910.81;10778;2020-05-01;Conqueror's Blade
3471.62;3153.28;10247;2020-04-01;Conqueror's Blade
318.33;-66.04;1120;2020-03-01;Conqueror's Blade
384.38;-54.94;1437;2020-02-01;Conqueror's Blade
439.32;-26.08;1626;2020-01-01;Conqueror's Blade
465.4;-202.65;1646;2019-12-01;Conqueror's Blade
668.05;-277.04;2221;2019-11-01;Conqueror's Blade
945.09;-535.97;2806;2019-10-01;Conqueror's Blade
1481.06;-1089.39;4642;2019-09-01;Conqueror's Blade
2570.45;1298.41;7655;2019-08-01;Conqueror's Blade
1272.04;;5501;2019-07-01;Conqueror's Blade
17826.82;12720.43;38538;2021-09-01;No Man's Sky
5106.39;-1502.37;8310;2021-08-01;No Man's Sky
6608.76;-2428.11;11719;2021-07-01;No Man's Sky
9036.87;2127.42;19792;2021-06-01;No Man's Sky
6909.46;-2561.11;13361;2021-05-01;No Man's Sky
9470.57;3635.88;20871;2021-04-01;No Man's Sky
5834.69;-1170.94;9928;2021-03-01;No Man's Sky
7005.63;365.67;15126;2021-02-01;No Man's Sky
6639.96;-51.1;12707;2021-01-01;No Man's Sky
6691.06;-1796.94;11954;2020-12-01;No Man's Sky
8488.0;-3943.63;16326;2020-11-01;No Man's Sky
12431.63;3905.62;30502;2020-10-01;No Man's Sky
8526.01;1619.51;34739;2020-09-01;No Man's Sky
6906.51;-2665.7;14929;2020-08-01;No Man's Sky
9572.2;3009.91;21844;2020-07-01;No Man's Sky
6562.3;-92.48;11736;2020-06-01;No Man's Sky
6654.77;-4608.41;12089;2020-05-01;No Man's Sky
11263.19;5343.46;25414;2020-04-01;No Man's Sky
5919.73;-781.09;13493;2020-03-01;No Man's Sky
6700.82;1430.38;17980;2020-02-01;No Man's Sky
5270.44;-32.8;10613;2020-01-01;No Man's Sky
5303.24;2478.69;11029;2019-12-01;No Man's Sky
2824.54;-1052.57;9918;2019-11-01;No Man's Sky
3877.12;-5142.29;8568;2019-10-01;No Man's Sky
9019.4;-11585.92;27831;2019-09-01;No Man's Sky
20605.32;16815.4;61535;2019-08-01;No Man's Sky
3789.93;1114.88;6914;2019-07-01;No Man's Sky
2675.05;-311.25;6055;2019-06-01;No Man's Sky
2986.3;378.76;7478;2019-05-01;No Man's Sky
2607.54;555.77;4971;2019-04-01;No Man's Sky
2051.77;-216.82;5892;2019-03-01;No Man's Sky
2268.59;-1033.49;4573;2019-02-01;No Man's Sky
3302.08;-1428.65;7621;2019-01-01;No Man's Sky
4730.73;897.49;9118;2018-12-01;No Man's Sky
3833.24;754.36;8569;2018-11-01;No Man's Sky
3078.88;-2832.13;6291;2018-10-01;No Man's Sky
5911.01;-22171.99;15099;2018-09-01;No Man's Sky
28083.0;13528.81;83156;2018-08-01;No Man's Sky
14554.19;13518.78;96954;2018-07-01;No Man's Sky
1035.41;252.6;2047;2018-06-01;No Man's Sky
782.81;151.38;1942;2018-05-01;No Man's Sky
631.43;73.58;1203;2018-04-01;No Man's Sky
557.85;-150.31;1047;2018-03-01;No Man's Sky
708.16;-222.15;1406;2018-02-01;No Man's Sky
930.32;25.02;1938;2018-01-01;No Man's Sky
905.3;-27.9;1874;2017-12-01;No Man's Sky
933.2;-101.88;1915;2017-11-01;No Man's Sky
1035.08;-1111.02;2277;2017-10-01;No Man's Sky
2146.1;-2749.36;5733;2017-09-01;No Man's Sky
4895.45;4067.98;19017;2017-08-01;No Man's Sky
827.48;176.29;1694;2017-07-01;No Man's Sky
651.19;89.06;1781;2017-06-01;No Man's Sky
562.13;-285.15;1052;2017-05-01;No Man's Sky
847.28;-958.61;1869;2017-04-01;No Man's Sky
1805.89;1297.89;7023;2017-03-01;No Man's Sky
508.0;-361.59;1097;2017-02-01;No Man's Sky
869.6;-1275.41;2220;2017-01-01;No Man's Sky
2145.01;1244.73;6498;2016-12-01;No Man's Sky
900.28;126.15;8090;2016-11-01;No Man's Sky
774.14;-2208.66;2172;2016-10-01;No Man's Sky
2982.79;-33993.62;9254;2016-09-01;No Man's Sky
36976.41;;212321;2016-08-01;No Man's Sky
9465.76;-1556.97;16862;2021-09-01;eFootball PES 2021 SEASON UPDATE
11022.73;-280.14;18355;2021-08-01;eFootball PES 2021 SEASON UPDATE
11302.87;1136.19;19059;2021-07-01;eFootball PES 2021 SEASON UPDATE
10166.67;-643.91;17828;2021-06-01;eFootball PES 2021 SEASON UPDATE
10810.59;213.0;20674;2021-05-01;eFootball PES 2021 SEASON UPDATE
10597.59;372.12;18738;2021-04-01;eFootball PES 2021 SEASON UPDATE
10225.47;-96.4;18282;2021-03-01;eFootball PES 2021 SEASON UPDATE
10321.87;-341.05;17936;2021-02-01;eFootball PES 2021 SEASON UPDATE
10662.93;1108.76;19037;2021-01-01;eFootball PES 2021 SEASON UPDATE
9554.17;2639.83;17915;2020-12-01;eFootball PES 2021 SEASON UPDATE
6914.34;-328.43;12312;2020-11-01;eFootball PES 2021 SEASON UPDATE
7242.77;301.49;12765;2020-10-01;eFootball PES 2021 SEASON UPDATE
6941.28;;11471;2020-09-01;eFootball PES 2021 SEASON UPDATE
10290.88;-821.41;25817;2021-09-01;Sea of Thieves
11112.29;-10607.06;19422;2021-08-01;Sea of Thieves
21719.35;-2701.95;50314;2021-07-01;Sea of Thieves
24421.3;10948.73;62889;2021-06-01;Sea of Thieves
13472.58;-5158.34;43761;2021-05-01;Sea of Thieves
18630.92;7924.92;46670;2021-04-01;Sea of Thieves
10706.0;-4362.31;22070;2021-03-01;Sea of Thieves
15068.31;-6486.87;27909;2021-02-01;Sea of Thieves
21555.18;8304.96;52916;2021-01-01;Sea of Thieves
13250.22;2557.7;45381;2020-12-01;Sea of Thieves
10692.52;4425.98;27087;2020-11-01;Sea of Thieves
6266.54;-3414.86;13235;2020-10-01;Sea of Thieves
9681.4;-2677.45;26959;2020-09-01;Sea of Thieves
12358.85;-9451.4;29221;2020-08-01;Sea of Thieves
21810.25;-7644.24;59104;2020-07-01;Sea of Thieves
29454.49;;66632;2020-06-01;Sea of Thieves
8461.12;-390.07;14559;2021-09-01;Counter-Strike
8851.19;-286.57;14064;2021-08-01;Counter-Strike
9137.76;-359.69;14972;2021-07-01;Counter-Strike
9497.45;-1243.5;16391;2021-06-01;Counter-Strike
10740.95;-1685.32;18089;2021-05-01;Counter-Strike
12426.28;114.93;21562;2021-04-01;Counter-Strike
12311.34;220.02;22140;2021-03-01;Counter-Strike
12091.33;-1002.98;21626;2021-02-01;Counter-Strike
13094.31;854.78;23762;2021-01-01;Counter-Strike
12239.53;960.83;22645;2020-12-01;Counter-Strike
11278.7;958.12;20908;2020-11-01;Counter-Strike
10320.58;336.63;17908;2020-10-01;Counter-Strike
9983.94;-680.97;16041;2020-09-01;Counter-Strike
10664.91;-867.54;16485;2020-08-01;Counter-Strike
11532.45;-543.85;18159;2020-07-01;Counter-Strike
12076.3;-3271.2;21446;2020-06-01;Counter-Strike
15347.51;-2417.08;29589;2020-05-01;Counter-Strike
17764.58;5255.06;31782;2020-04-01;Counter-Strike
12509.52;2835.54;30500;2020-03-01;Counter-Strike
9673.98;-523.56;17705;2020-02-01;Counter-Strike
10197.54;622.14;19141;2020-01-01;Counter-Strike
9575.4;801.58;18196;2019-12-01;Counter-Strike
8773.82;490.26;15994;2019-11-01;Counter-Strike
8283.56;-179.98;14937;2019-10-01;Counter-Strike
8463.54;-696.38;14661;2019-09-01;Counter-Strike
9159.92;-157.5;14902;2019-08-01;Counter-Strike
9317.42;151.81;15309;2019-07-01;Counter-Strike
9165.61;-80.97;14925;2019-06-01;Counter-Strike
9246.58;-317.98;16503;2019-05-01;Counter-Strike
9564.55;-962.04;17373;2019-04-01;Counter-Strike
10526.59;-1227.21;19302;2019-03-01;Counter-Strike
11753.8;-864.14;21432;2019-02-01;Counter-Strike
12617.94;1034.28;22902;2019-01-01;Counter-Strike
11583.65;1211.48;21858;2018-12-01;Counter-Strike
10372.17;624.92;20591;2018-11-01;Counter-Strike
9747.26;-10.04;18183;2018-10-01;Counter-Strike
9757.29;-683.95;17531;2018-09-01;Counter-Strike
10441.25;-684.15;17093;2018-08-01;Counter-Strike
11125.39;177.45;18703;2018-07-01;Counter-Strike
10947.94;115.97;18604;2018-06-01;Counter-Strike
10831.97;-934.32;18895;2018-05-01;Counter-Strike
11766.29;-2257.31;22637;2018-04-01;Counter-Strike
14023.6;-594.31;25812;2018-03-01;Counter-Strike
14617.92;-501.99;26135;2018-02-01;Counter-Strike
15119.9;1383.0;27589;2018-01-01;Counter-Strike
13736.9;1686.41;25689;2017-12-01;Counter-Strike
12050.49;977.92;24734;2017-11-01;Counter-Strike
11072.57;353.59;20764;2017-10-01;Counter-Strike
10718.98;-630.87;18685;2017-09-01;Counter-Strike
11349.85;-378.43;18292;2017-08-01;Counter-Strike
11728.28;-419.12;20303;2017-07-01;Counter-Strike
12147.4;28.52;20229;2017-06-01;Counter-Strike
12118.87;-939.24;21838;2017-05-01;Counter-Strike
13058.12;-1253.16;22842;2017-04-01;Counter-Strike
14311.28;-1314.58;26577;2017-03-01;Counter-Strike
15625.86;-455.31;28071;2017-02-01;Counter-Strike
16081.17;1864.74;29300;2017-01-01;Counter-Strike
14216.43;768.26;26909;2016-12-01;Counter-Strike
13448.17;445.52;24792;2016-11-01;Counter-Strike
13002.65;418.17;23413;2016-10-01;Counter-Strike
12584.48;-562.96;21984;2016-09-01;Counter-Strike
13147.45;34.78;21491;2016-08-01;Counter-Strike
13112.67;-170.04;21136;2016-07-01;Counter-Strike
13282.71;212.82;22585;2016-06-01;Counter-Strike
13069.89;-597.82;22998;2016-05-01;Counter-Strike
13667.71;-1761.1;24994;2016-04-01;Counter-Strike
15428.81;-967.82;28136;2016-03-01;Counter-Strike
16396.64;-246.65;29617;2016-02-01;Counter-Strike
16643.29;1988.07;29670;2016-01-01;Counter-Strike
14655.22;810.51;27926;2015-12-01;Counter-Strike
13844.71;615.83;26133;2015-11-01;Counter-Strike
13228.88;342.42;24278;2015-10-01;Counter-Strike
12886.46;-1098.97;23130;2015-09-01;Counter-Strike
13985.42;-416.88;22650;2015-08-01;Counter-Strike
14402.31;152.28;23624;2015-07-01;Counter-Strike
14250.03;-74.15;24177;2015-06-01;Counter-Strike
14324.18;-1413.44;26466;2015-05-01;Counter-Strike
15737.62;-1702.04;30333;2015-04-01;Counter-Strike
17439.66;-1361.65;33107;2015-03-01;Counter-Strike
18801.32;-965.94;34453;2015-02-01;Counter-Strike
19767.26;989.08;37018;2015-01-01;Counter-Strike
18778.18;1485.7;36393;2014-12-01;Counter-Strike
17292.48;656.01;33495;2014-11-01;Counter-Strike
16636.47;307.96;31690;2014-10-01;Counter-Strike
16328.5;-1694.35;30379;2014-09-01;Counter-Strike
18022.85;-91.66;29564;2014-08-01;Counter-Strike
18114.51;123.15;30469;2014-07-01;Counter-Strike
17991.36;525.83;31392;2014-06-01;Counter-Strike
17465.53;-1290.67;33755;2014-05-01;Counter-Strike
18756.2;-1728.85;35774;2014-04-01;Counter-Strike
20485.05;-1722.63;39230;2014-03-01;Counter-Strike
22207.68;-1114.3;41945;2014-02-01;Counter-Strike
23321.98;1900.11;44491;2014-01-01;Counter-Strike
21421.87;1719.46;40743;2013-12-01;Counter-Strike
19702.41;621.56;39826;2013-11-01;Counter-Strike
19080.85;-106.94;36655;2013-10-01;Counter-Strike
19187.79;-2109.73;36983;2013-09-01;Counter-Strike
21297.53;816.1;34230;2013-08-01;Counter-Strike
20481.43;336.54;34412;2013-07-01;Counter-Strike
20144.89;244.08;35960;2013-06-01;Counter-Strike
19900.81;-1303.65;36913;2013-05-01;Counter-Strike
21204.46;-2934.69;43856;2013-04-01;Counter-Strike
24139.15;-4239.27;49412;2013-03-01;Counter-Strike
28378.42;-6436.05;60134;2013-02-01;Counter-Strike
34814.47;2818.4;65188;2013-01-01;Counter-Strike
31996.07;2326.1;61189;2012-12-01;Counter-Strike
29669.97;833.67;56957;2012-11-01;Counter-Strike
28836.29;-596.27;56053;2012-10-01;Counter-Strike
29432.56;-3663.24;55321;2012-09-01;Counter-Strike
33095.8;-1043.4;53685;2012-08-01;Counter-Strike
34139.2;;53967;2012-07-01;Counter-Strike
22382.51;;60274;2021-09-01;Tales of Arise
14356.77;-15434.05;28338;2021-09-01;Path of Exile
29790.83;10407.97;64671;2021-08-01;Path of Exile
19382.86;6090.1;116106;2021-07-01;Path of Exile
13292.76;-26262.47;28019;2021-06-01;Path of Exile
39555.23;-4525.46;92312;2021-05-01;Path of Exile
44080.69;23818.86;155138;2021-04-01;Path of Exile
20261.83;-26658.07;43963;2021-03-01;Path of Exile
46919.9;-765.71;90539;2021-02-01;Path of Exile
47685.61;34987.98;157091;2021-01-01;Path of Exile
12697.63;-5145.26;36730;2020-12-01;Path of Exile
17842.89;-20594.38;37936;2020-11-01;Path of Exile
38437.27;6387.16;75814;2020-10-01;Path of Exile
32050.11;13220.61;121595;2020-09-01;Path of Exile
18829.49;-16011.41;38067;2020-08-01;Path of Exile
34840.9;4761.65;64732;2020-07-01;Path of Exile
30079.25;11224.95;125432;2020-06-01;Path of Exile
18854.3;-20380.76;39620;2020-05-01;Path of Exile
39235.06;-3097.79;73985;2020-04-01;Path of Exile
42332.85;24751.19;132508;2020-03-01;Path of Exile
17581.66;-22397.11;41010;2020-02-01;Path of Exile
39978.76;-1709.28;84600;2020-01-01;Path of Exile
41688.04;29611.3;117757;2019-12-01;Path of Exile
12076.74;-2830.72;24832;2019-11-01;Path of Exile
14907.46;-10352.7;31634;2019-10-01;Path of Exile
25260.17;14316.52;74653;2019-09-01;Path of Exile
10943.65;-15470.61;25500;2019-08-01;Path of Exile
26414.26;-22076.83;53530;2019-07-01;Path of Exile
48491.09;35387.0;113258;2019-06-01;Path of Exile
13104.09;-5849.76;33842;2019-05-01;Path of Exile
18953.84;-17030.89;40773;2019-04-01;Path of Exile
35984.73;21771.97;111114;2019-03-01;Path of Exile
14212.75;-22553.51;33488;2019-02-01;Path of Exile
36766.27;-14555.61;77233;2019-01-01;Path of Exile
51321.88;36775.65;123462;2018-12-01;Path of Exile
14546.23;-4974.39;27484;2018-11-01;Path of Exile
19520.61;-16588.25;39108;2018-10-01;Path of Exile
36108.86;23104.56;75484;2018-09-01;Path of Exile
13004.31;-6981.37;75364;2018-08-01;Path of Exile
19985.68;-22065.37;42784;2018-07-01;Path of Exile
42051.05;26394.05;95824;2018-06-01;Path of Exile
15657.0;-5759.57;42316;2018-05-01;Path of Exile
21416.57;-15088.06;45570;2018-04-01;Path of Exile
36504.62;23688.99;81781;2018-03-01;Path of Exile
12815.64;-13366.23;27843;2018-02-01;Path of Exile
26181.87;-4775.51;51656;2018-01-01;Path of Exile
30957.38;20023.85;70314;2017-12-01;Path of Exile
10933.53;-3937.29;28475;2017-11-01;Path of Exile
14870.82;-13808.82;31448;2017-10-01;Path of Exile
28679.63;-17797.73;60597;2017-09-01;Path of Exile
46477.36;37445.15;98110;2017-08-01;Path of Exile
9032.2;-1067.62;17660;2017-07-01;Path of Exile
10099.82;-823.57;18274;2017-06-01;Path of Exile
10923.39;-6418.91;19390;2017-05-01;Path of Exile
17342.3;-10877.03;34829;2017-04-01;Path of Exile
28219.33;17425.41;65200;2017-03-01;Path of Exile
10793.92;-5684.8;18905;2017-02-01;Path of Exile
16478.72;-7287.29;30442;2017-01-01;Path of Exile
23766.0;15216.02;46807;2016-12-01;Path of Exile
8549.98;-3443.76;15690;2016-11-01;Path of Exile
11993.74;-4550.22;23384;2016-10-01;Path of Exile
16543.96;11500.2;33220;2016-09-01;Path of Exile
5043.76;-2381.3;8356;2016-08-01;Path of Exile
7425.06;-4308.87;13960;2016-07-01;Path of Exile
11733.93;6033.18;26111;2016-06-01;Path of Exile
5700.75;-4918.72;11266;2016-05-01;Path of Exile
10619.47;-6133.14;22159;2016-04-01;Path of Exile
16752.61;10798.89;37266;2016-03-01;Path of Exile
5953.71;-3748.83;10241;2016-02-01;Path of Exile
9702.54;2.73;18744;2016-01-01;Path of Exile
9699.81;4953.93;22345;2015-12-01;Path of Exile
4745.88;-1073.98;10025;2015-11-01;Path of Exile
5819.86;143.29;11805;2015-10-01;Path of Exile
5676.56;-5578.31;10759;2015-09-01;Path of Exile
11254.87;-2274.36;23239;2015-08-01;Path of Exile
13529.23;9496.84;32284;2015-07-01;Path of Exile
4032.39;-1385.02;6689;2015-06-01;Path of Exile
5417.41;167.9;9818;2015-05-01;Path of Exile
5249.5;376.39;9761;2015-04-01;Path of Exile
4873.11;-600.5;9857;2015-03-01;Path of Exile
5473.61;-1698.16;9982;2015-02-01;Path of Exile
7171.77;655.66;12184;2015-01-01;Path of Exile
6516.11;2179.79;13689;2014-12-01;Path of Exile
4336.33;-1503.39;8257;2014-11-01;Path of Exile
5839.72;-3352.92;10832;2014-10-01;Path of Exile
9192.63;1363.67;19303;2014-09-01;Path of Exile
7828.96;3691.27;24493;2014-08-01;Path of Exile
4137.7;236.89;6922;2014-07-01;Path of Exile
3900.81;-584.32;6713;2014-06-01;Path of Exile
4485.12;-1300.23;8630;2014-05-01;Path of Exile
5785.36;-2808.62;10266;2014-04-01;Path of Exile
8593.97;2590.47;19489;2014-03-01;Path of Exile
6003.51;-2353.42;11782;2014-02-01;Path of Exile
8356.92;-2008.52;15468;2014-01-01;Path of Exile
10365.44;-5900.27;19838;2013-12-01;Path of Exile
16265.71;-3081.2;32066;2013-11-01;Path of Exile
19346.91;;34371;2013-10-01;Path of Exile
9018.99;-448.07;13364;2021-09-01;Soundpad
9467.06;575.9;13255;2021-08-01;Soundpad
8891.16;-228.22;11925;2021-07-01;Soundpad
9119.38;-534.7;12741;2021-06-01;Soundpad
9654.08;-808.22;15147;2021-05-01;Soundpad
10462.3;337.24;15308;2021-04-01;Soundpad
10125.06;292.77;15036;2021-03-01;Soundpad
9832.29;415.4;14403;2021-02-01;Soundpad
9416.89;1524.19;13883;2021-01-01;Soundpad
7892.7;111.9;11216;2020-12-01;Soundpad
7780.8;669.42;10900;2020-11-01;Soundpad
7111.38;637.6;10486;2020-10-01;Soundpad
6473.79;136.96;9388;2020-09-01;Soundpad
6336.83;157.89;8783;2020-08-01;Soundpad
6178.94;100.43;8800;2020-07-01;Soundpad
6078.51;-141.56;8573;2020-06-01;Soundpad
6220.07;81.17;8967;2020-05-01;Soundpad
6138.9;2197.65;8878;2020-04-01;Soundpad
3941.25;830.11;6847;2020-03-01;Soundpad
3111.14;280.54;4773;2020-02-01;Soundpad
2830.59;472.29;4407;2020-01-01;Soundpad
2358.31;142.32;3600;2019-12-01;Soundpad
2215.99;98.51;3465;2019-11-01;Soundpad
2117.48;44.02;3402;2019-10-01;Soundpad
2073.45;-122.82;3372;2019-09-01;Soundpad
2196.27;321.24;3326;2019-08-01;Soundpad
1875.03;338.98;2744;2019-07-01;Soundpad
1536.05;248.17;2320;2019-06-01;Soundpad
1287.88;115.67;2015;2019-05-01;Soundpad
1172.21;50.75;1954;2019-04-01;Soundpad
1121.46;108.47;1739;2019-03-01;Soundpad
1012.99;97.88;1547;2019-02-01;Soundpad
915.1;192.57;1500;2019-01-01;Soundpad
722.53;101.34;1155;2018-12-01;Soundpad
621.2;55.72;986;2018-11-01;Soundpad
565.48;111.12;912;2018-10-01;Soundpad
454.36;30.18;868;2018-09-01;Soundpad
424.19;37.95;648;2018-08-01;Soundpad
386.24;75.16;588;2018-07-01;Soundpad
311.08;14.56;517;2018-06-01;Soundpad
296.52;11.44;496;2018-05-01;Soundpad
285.08;34.75;503;2018-04-01;Soundpad
250.33;79.56;448;2018-03-01;Soundpad
170.77;73.75;352;2018-02-01;Soundpad
97.01;65.68;212;2018-01-01;Soundpad
31.34;15.04;79;2017-12-01;Soundpad
16.3;6.51;41;2017-11-01;Soundpad
9.79;;28;2017-10-01;Soundpad
10232.7;-199.64;19706;2021-09-01;Cyberpunk 2077
10432.34;798.38;21483;2021-08-01;Cyberpunk 2077
9633.97;769.52;17110;2021-07-01;Cyberpunk 2077
8864.45;-1523.92;15703;2021-06-01;Cyberpunk 2077
10388.37;-2606.15;17885;2021-05-01;Cyberpunk 2077
12994.52;-151.32;25322;2021-04-01;Cyberpunk 2077
13145.84;-11559.0;22890;2021-03-01;Cyberpunk 2077
24704.84;-57441.83;47115;2021-02-01;Cyberpunk 2077
82146.66;-250248.99;225670;2021-01-01;Cyberpunk 2077
332395.65;;830387;2020-12-01;Cyberpunk 2077
3276.13;1472.67;16671;2021-09-01;Medieval Dynasty
1803.47;9.0;3668;2021-08-01;Medieval Dynasty
1794.46;458.62;3841;2021-07-01;Medieval Dynasty
1335.85;-403.57;3038;2021-06-01;Medieval Dynasty
1739.42;-221.36;4047;2021-05-01;Medieval Dynasty
1960.78;-143.11;3941;2021-04-01;Medieval Dynasty
2103.89;297.99;6291;2021-03-01;Medieval Dynasty
1805.9;-1034.05;4000;2021-02-01;Medieval Dynasty
2839.95;209.66;7063;2021-01-01;Medieval Dynasty
2630.29;-281.84;6816;2020-12-01;Medieval Dynasty
2912.14;-1935.2;8056;2020-11-01;Medieval Dynasty
4847.34;-5308.79;13903;2020-10-01;Medieval Dynasty
10156.13;;18611;2020-09-01;Medieval Dynasty
2496.08;337.32;10861;2021-09-01;Need foor Speed Heat
2158.76;-587.65;4612;2021-08-01;Need foor Speed Heat
2746.41;-1332.81;5981;2021-07-01;Need foor Speed Heat
4079.22;2629.53;8493;2021-06-01;Need foor Speed Heat
1449.7;501.34;9534;2021-05-01;Need foor Speed Heat
948.35;-607.91;1584;2021-04-01;Need foor Speed Heat
1556.26;-954.63;3107;2021-03-01;Need foor Speed Heat
2510.89;-900.28;4368;2021-02-01;Need foor Speed Heat
3411.18;1262.94;6306;2021-01-01;Need foor Speed Heat
2148.24;219.11;4639;2020-12-01;Need foor Speed Heat
1929.13;461.09;5144;2020-11-01;Need foor Speed Heat
1468.04;46.41;4258;2020-10-01;Need foor Speed Heat
1421.63;226.1;3073;2020-09-01;Need foor Speed Heat
1195.53;-1190.04;3580;2020-08-01;Need foor Speed Heat
2385.57;-1219.73;6025;2020-07-01;Need foor Speed Heat
3605.3;;6365;2020-06-01;Need foor Speed Heat
19121.67;4374.87;43362;2021-09-01;Phasmophobia
14746.8;3935.69;61917;2021-08-01;Phasmophobia
10811.1;208.74;19723;2021-07-01;Phasmophobia
10602.37;548.92;22996;2021-06-01;Phasmophobia
10053.44;-898.74;21975;2021-05-01;Phasmophobia
10952.19;-1157.94;23424;2021-04-01;Phasmophobia
12110.13;-1354.06;26308;2021-03-01;Phasmophobia
13464.19;-6640.37;29465;2021-02-01;Phasmophobia
20104.56;-1893.48;42360;2021-01-01;Phasmophobia
21998.04;-14604.92;45537;2020-12-01;Phasmophobia
36602.96;-8390.08;99089;2020-11-01;Phasmophobia
44993.03;;112241;2020-10-01;Phasmophobia
6442.62;-4905.67;15133;2021-09-01;NBA 2k21
11348.28;-2816.73;22243;2021-08-01;NBA 2k21
14165.01;-26.62;25627;2021-07-01;NBA 2k21
14191.63;-1359.82;26851;2021-06-01;NBA 2k21
15551.45;3641.4;31311;2021-05-01;NBA 2k21
11910.05;-1049.14;22291;2021-04-01;NBA 2k21
12959.19;-50.38;23476;2021-03-01;NBA 2k21
13009.57;2567.95;22954;2021-02-01;NBA 2k21
10441.62;1929.64;17652;2021-01-01;NBA 2k21
8511.98;2478.42;17152;2020-12-01;NBA 2k21
6033.57;-725.41;14029;2020-11-01;NBA 2k21
6758.98;-4498.71;12077;2020-10-01;NBA 2k21
11257.69;;20670;2020-09-01;NBA 2k21
5802.66;-525.87;11942;2021-09-01;Eternal Return 
6328.53;818.82;13447;2021-08-01;Eternal Return 
5509.71;-55.67;12393;2021-07-01;Eternal Return 
5565.38;-578.76;12520;2021-06-01;Eternal Return 
6144.14;-695.84;13917;2021-05-01;Eternal Return 
6839.98;-3110.9;15468;2021-04-01;Eternal Return 
9950.88;-2066.83;21070;2021-03-01;Eternal Return 
12017.7;-4913.09;26906;2021-02-01;Eternal Return 
16930.79;-3801.38;41304;2021-01-01;Eternal Return 
